,Step,Beta,KL,Word,Topo,Assm,PNorm,GNorm
212,21300.0,0.006,85.06425289154053,97.04368132352829,99.60721677541733,96.27933057487971,377.73933605634056,2.665671153322845
213,21400.0,0.006,83.96117164611816,97.75338762998581,99.67173373699188,95.91030112006207,378.62474771926577,10.08025525528541
214,21500.0,0.006,76.21979957580567,98.60462242364883,99.88460701704025,95.94610329672184,379.0907592323623,3.6595298522253947
215,21600.0,0.006,89.66066375732422,97.04529571533203,99.478699862957,98.753377509605,380.7838555491417,4.473312209308719
216,21700.0,0.006,87.4644790649414,98.06048029661179,99.73128670454025,97.47572482827964,382.17010043031826,5.008317466002843
217,21800.0,0.006,82.42381309509277,98.27236354351044,99.79424631595612,97.8039102324969,382.8627704038202,6.355569186260312
218,21900.0,0.006,85.05522651672364,97.8510165810585,99.41193401813507,98.31466074970001,383.6606377965658,6.468127050338177
219,22000.0,0.006,80.5129158782959,98.25814592838287,99.84219408035278,97.07770098436859,384.1172033323699,4.153199368808299
220,22100.0,0.008,71.6248205947876,99.01404935121536,99.83236771821976,98.66660018929755,384.5253559736525,3.5726517280358254
221,22200.0,0.008,75.44702075958251,98.06474870443344,98.91816800832748,97.86686909792063,385.609804827978,5.6393580838687045
222,22300.0,0.008,72.08755962371826,98.56167274713516,99.62691640853882,97.28205329662961,386.45330721910847,3.1932835036279434
223,22400.0,0.008,70.35471408843995,98.6066330075264,99.6054978966713,98.45537858670976,386.98183675034954,5.210690763631738
224,22500.0,0.008,87.80910095214844,96.00831025838852,99.14070999622345,96.4321210214719,389.40176163944005,6.756300517782844
225,22600.0,0.008,72.45555297851563,98.09973335266113,99.80195218324661,96.63624783377709,390.1074858190882,5.952522442470546
226,22700.0,0.008,68.93548999786377,99.01379227638245,99.85427343845367,99.01371506246129,390.47100475692224,2.9235030380786475
227,22800.0,0.008,67.6238510131836,98.24457955360413,99.55713933706284,96.10372523287114,391.06430727518284,3.1985926206550075
228,22900.0,0.008,65.85959331512451,98.15290528535843,99.75619441270828,96.15356353353603,391.9711984790322,5.971978683167197
229,23000.0,0.008,64.68129871368409,98.62718451023102,99.8171454668045,98.49710325885606,392.4257827374821,2.513044668123193
230,23100.0,0.008,63.97603908538818,98.62092864513397,99.84077143669128,97.89724514503476,392.7729702782728,2.3572825830252326
231,23200.0,0.008,66.56008396148681,98.51943039894104,99.83736318349838,97.6661749133649,393.48337866925016,2.951340391880318
232,23300.0,0.008,64.40250061035157,98.81171959638596,99.87563729286194,96.74015132805437,394.00348485774504,3.7855992587722813
233,23400.0,0.008,71.75556308746337,96.82239466905594,99.64435940980911,95.58954973837822,394.9446258904987,3.249800552373899
234,23500.0,0.008,68.31891178131103,97.69272553920746,99.58352786302567,96.18060837577535,395.8166925551862,12.178041905415347
235,23600.0,0.008,66.96248268127441,98.59604477882385,99.86208522319794,97.02939315968727,396.2887874579364,5.040555499447623
236,23700.0,0.008,72.81945896148682,97.04102391004562,99.30084025859833,98.75806228597938,397.94197554049646,4.97834484189352
237,23800.0,0.008,73.65981254577636,97.76583749055862,99.7993214726448,98.11439787850662,399.4688804726968,4.557430869791864
238,23900.0,0.008,67.0957621383667,98.44077283143997,99.76034075021744,97.95160685069204,400.10230473000064,4.6821110850324565
239,24000.0,0.008,71.20557903289794,98.13574105501175,99.34295600652695,98.35593241405196,400.8971664744534,3.0336419387079574
240,24100.0,0.01,64.67527503967285,98.15678304433823,99.85784488916397,97.18054916121537,401.31645009176975,5.901899983282738
241,24200.0,0.01,60.24974437713623,99.15970945358276,99.80997985601425,98.84600486260204,401.7018689120332,3.8925469507398156
242,24300.0,0.01,64.82714054107666,98.33365058898926,98.96741861104965,97.96893909995991,402.8257705757513,8.931059757529761
243,24400.0,0.01,62.627249031066896,98.31701159477234,99.66853761672974,97.37420533045625,403.63750280189845,4.343825971706454
244,24500.0,0.01,59.18634536743164,98.96073204278946,99.62764972448349,98.73833680237071,404.0831951781104,6.3860123015741905
245,24600.0,0.01,73.40237033843994,96.38132756948471,99.37180143594742,96.71043613762684,406.1016071008293,6.140867812614263
246,24700.0,0.01,61.96656929016113,98.33465212583542,99.8347874879837,97.34568742302139,406.6875423646536,4.485639207252147
247,24800.0,0.01,59.877317581176754,98.98212802410126,99.8283302783966,98.83208545020295,407.13306770397514,1.8777489567338044
248,24900.0,0.01,59.21652587890625,98.34596633911133,99.62702971696854,96.51814605286246,407.67045276874694,3.7371721526381623
249,25000.0,0.01,60.05594779968262,97.84280943870544,99.7148208618164,96.51780005670726,408.57647408663047,5.27473875659218
250,25100.0,0.01,59.0635506439209,98.36792296171188,99.74472868442535,98.18914551713937,409.1609936538849,6.174396629679246
251,25200.0,0.01,56.94077545166016,98.52030748128891,99.79073560237885,98.02529845278833,409.4624090148491,2.719183748619946
252,25300.0,0.01,60.11114902496338,98.58495956659317,99.84358578920364,98.0486202776719,410.2104597064601,2.6286529769853955
253,25400.0,0.01,58.823109741210935,98.6698328256607,99.88945120573044,97.21026954445307,410.74258084420745,4.621998866077627
254,25500.0,0.01,65.51477714538574,96.68138813972473,99.56078988313675,96.13769091042494,411.69509676965276,3.501303031522552
255,25600.0,0.01,61.38930744171142,97.73330742120743,99.54724568128586,96.37859280372467,412.4756137542431,11.540537348743836
256,25700.0,0.01,57.02846694946289,98.6654434800148,99.86679977178574,96.82890878813629,412.91438404818757,5.271274760015998
257,25800.0,0.01,63.92080944061279,97.51197218894958,99.51023828983307,98.98835459398249,414.363694395715,9.832577283995787
258,25900.0,0.01,62.81397487640381,98.20519828796387,99.81267881393433,97.84426387828995,415.7593185091171,3.788438199734144
259,26000.0,0.01,57.72958808898926,98.45415961742401,99.84409695863724,98.17417661939015,416.28337026036127,5.9897053689020945
260,26100.0,0.012,62.29683967590332,97.81349408626556,99.38091593980789,97.99794610864376,417.09943611356556,5.011443455937271
261,26200.0,0.012,58.93675762176514,98.15235263109207,99.85654497146606,97.06118855905281,417.60500382053016,3.790996052119309
262,26300.0,0.012,55.17431125640869,98.85906797647476,99.83074975013733,98.5466632786051,418.0296374596825,3.5320666129843925
263,26400.0,0.012,58.661362113952634,98.12497729063034,99.00991863012314,97.95241983460768,419.1101141246164,4.972521333564667
264,26500.0,0.012,57.93145351409912,98.25003099441528,99.76180815696716,97.42208760432281,419.76909468308827,4.568138190909133
265,26600.0,0.012,54.963804740905765,98.61986190080643,99.62504643201828,98.82049052153207,420.27536931224466,3.088515457825244
266,26700.0,0.012,66.99975219726562,96.56128853559494,99.33406454324722,95.73737820460143,422.0875944428574,4.9098752171976985
267,26800.0,0.012,55.43051105499268,98.35417437553406,99.81695020198822,97.47683352773748,422.74571221130174,4.623043388166971
268,26900.0,0.012,53.38840087890625,98.93994241952896,99.84138643741608,99.28141679695156,423.13933477728364,3.4004381418619776
269,27000.0,0.012,53.53855480194092,98.31613403558731,99.66841143369675,97.09197277624729,423.62494396236303,2.4683851019044023
270,27100.0,0.012,53.43326034545898,98.09153944253922,99.72730958461761,96.44334853980355,424.38185407966324,3.486231607631822
271,27200.0,0.012,53.16580158233643,98.54873478412628,99.75144475698471,98.51646851147,424.90289819555676,5.120994326849664
272,27300.0,0.012,52.09708080291748,98.53096026182175,99.88497185707092,97.99460990221579,425.22762917283205,3.7700646304230747
273,27400.0,0.012,54.75603332519531,98.54767042398453,99.8609190583229,98.09372631905075,425.79078214931684,4.8935942202162614
274,27500.0,0.012,52.74187267303467,98.62527638673782,99.89066088199615,97.00847084074532,426.3897628896792,2.0208582817990566
275,27600.0,0.012,56.49099262237549,97.08348095417023,99.60459929704666,96.4211548416723,427.195327178227,4.058593299121746
276,27700.0,0.012,55.795872383117675,97.63432103395462,99.67171561717987,96.68608031915666,427.9453635921248,11.028314658345362
277,27800.0,0.012,53.02092849731445,98.69468331336975,99.85236704349518,97.19125362164172,428.3155221890765,3.2167447114541394
278,27900.0,0.012,59.0296573638916,97.52989560365677,99.51845091581345,98.57360456921113,429.8952225304205,6.552222586056891
279,28000.0,0.012,58.678670501708986,98.13153743743896,99.80709671974182,97.86517284204399,431.01389318845264,6.330329853879045
280,28100.0,0.014,51.821642036437986,98.47052258253098,99.84463894367218,98.2491648518336,431.530279433872,7.631657615186985
281,28200.0,0.014,54.481954154968264,98.00440162420273,99.36059057712555,98.31033304119187,432.3283367981475,6.935740805966625
282,28300.0,0.014,54.49648151397705,98.04970389604568,99.85821026563644,97.56574859128185,432.8560796043203,4.49747522877753
283,28400.0,0.014,50.87348777770996,98.97445303201675,99.85075807571411,98.9398882972297,433.2406576969464,4.1519885798939
284,28500.0,0.014,55.07337997436523,98.20023840665817,99.18620032072067,98.23000948134938,434.2769371766193,5.990996793235383
285,28600.0,0.014,53.148525123596194,98.50480651855469,99.71548247337341,97.24629450836144,434.93999575192106,3.4353818287658564
286,28700.0,0.014,51.25943744659424,98.54275715351105,99.64440709352493,98.92444209188447,435.43212841880194,4.352094319224833
287,28800.0,0.014,60.02633754730225,96.23952257633209,99.1889778971672,96.66901150155145,437.2182591209234,5.151106269219878
288,28900.0,0.014,52.749739227294924,98.35795080661774,99.82338833808899,97.64166434922048,437.8511932069865,6.684839889319375
289,29000.0,0.014,51.27160675048828,98.9802634716034,99.83685851097107,99.19277825229244,438.2577160080491,2.883540706179778
290,29100.0,0.014,50.98658802032471,98.1638172864914,99.54570055007935,96.67128555108951,438.86963839693107,2.275291381400337
291,29200.0,0.014,50.26402416229248,97.84489142894745,99.78067457675934,96.2977299540676,439.68327158885774,4.427936141497983
292,29300.0,0.014,50.2734387588501,98.47027176618576,99.816251039505,98.35929864658068,440.14331161505646,3.7645997007540752
293,29400.0,0.014,48.335404586791995,98.51441937685013,99.80786675214767,97.41147850337049,440.55928380911155,4.426930818777126
294,29500.0,0.014,51.165680465698244,98.60211259126663,99.78450137376785,97.78748940682766,441.17605445296283,2.608523828135424
295,29600.0,0.014,50.49853378295899,98.68282318115234,99.89087289571762,97.23237103885356,441.58217995429305,6.710508875727113
296,29700.0,0.014,53.90387508392334,96.94269722700119,99.68436199426651,96.9361043797282,442.47642403693885,2.1276334375350365
297,29800.0,0.014,52.315930404663085,97.91301846504211,99.66410654783249,96.41395352372191,443.13022760849316,8.557780848029918
298,29900.0,0.014,48.341359825134276,98.69046545028687,99.91519069671631,97.16059491366603,443.49507361009864,4.93859205163212
299,30000.0,0.014,52.41489856719971,97.53377991914749,99.38496106863022,97.94809745184652,444.82303721055877,4.190788836538788
300,30100.0,0.016,53.130637855529784,97.9618108868599,99.73671251535416,97.8229034717626,446.15344742293973,5.947385355794309
301,30200.0,0.016,49.5613973236084,98.47702944278717,99.85053503513336,98.42160617592116,446.70096126394515,6.662792605239015
302,30300.0,0.016,51.47252857208252,98.118088722229,99.4814522266388,98.23183041545111,447.3725266158002,3.418573416089864
303,30400.0,0.016,49.27684257507324,98.08318543434143,99.911760866642,97.54135733948505,447.78780199695296,6.080077745901157
304,30500.0,0.016,46.59412796020508,98.9689353108406,99.81755828857422,98.82647084166473,448.254147419474,5.11254860739947
305,30600.0,0.016,52.38736541748047,97.88019996881485,98.8992081284523,98.30659699378033,449.29712466578786,6.234616961373029
306,30700.0,0.016,49.185437965393064,98.40787774324417,99.72686553001404,97.5884879973456,449.9159386012248,7.735675554899461
307,30800.0,0.016,47.68840129852295,98.66313517093658,99.6325089931488,98.55916631639268,450.4416901453617,7.209820548425574
308,30900.0,0.016,57.273970222473146,95.95389086008072,99.38659882545471,96.80996109561997,452.009844179973,3.523340019626633
309,31000.0,0.016,49.448138046264646,98.1091039776802,99.86368191242218,97.17530818611158,452.6058146961674,7.246381437797975
310,31100.0,0.016,48.223119239807126,99.06634908914566,99.88184249401093,98.73525816540281,452.9818623427323,3.0073094333627446
311,31200.0,0.016,48.22575416564941,98.16586816310883,99.59175783395767,96.7693939153503,453.5452825554699,0.914117866156712
312,31300.0,0.016,48.20072845458984,97.98702961206436,99.76662677526474,96.72789369803547,454.1641868985043,3.714710939254107
313,31400.0,0.016,47.292493629455564,98.43386572599411,99.76434063911438,98.87574027788857,454.5544676642713,3.1092872313700775
314,31500.0,0.016,45.29582698822021,98.5129867196083,99.82087689638138,97.99428343766571,454.8733898705132,2.685767342427258
315,31600.0,0.016,47.522339973449704,98.56822007894516,99.78665482997894,97.83131708610996,455.50474530132516,2.304129758082438
316,31700.0,0.016,47.27576103210449,98.59108060598373,99.89684671163559,97.12217056434105,455.9909641912364,3.8886148675544936
317,31800.0,0.016,50.15924892425537,96.97985816001892,99.63258367776871,96.52801870596741,456.7653412330726,2.7268716819393006
318,31900.0,0.016,49.20407249450684,97.68486273288727,99.65441060066223,96.86459255044713,457.45026452466834,6.407639090048563
319,32000.0,0.016,45.71818302154541,98.7140246629715,99.90530347824097,97.01518280210198,457.85728427563424,4.0518657930052395
320,32100.0,0.018000000000000002,48.90653423309326,97.70227175951004,99.55878472328186,98.08054457742142,459.1354315998327,7.525607990964716
321,32200.0,0.018000000000000002,50.836703071594236,98.21727848052979,99.84014934301376,97.69405498900247,460.4660304919951,8.139639744288498
322,32300.0,0.018000000000000002,46.497271614074705,98.52340090274811,99.8291272521019,98.42755845119375,461.0425597160833,8.31500785555202
323,32400.0,0.018000000000000002,48.232993049621584,97.92948228120804,99.5733128786087,98.0371116360484,461.73537495076727,5.732888653895619
324,32500.0,0.018000000000000002,47.52177936553955,98.11798804998398,99.82619041204453,97.35290323069296,462.2092527984972,6.599732565818146
325,32600.0,0.018000000000000002,45.2085652923584,98.96150404214859,99.79626405239105,98.76331558587057,462.6200010091014,6.315865593133255
326,32700.0,0.018000000000000002,47.32044620513916,98.2141318321228,99.26596593856812,98.25207541308693,463.4149635468173,6.2900325356039515
327,32800.0,0.018000000000000002,47.25555164337158,98.28714787960052,99.7449569106102,97.56687726092873,464.0082269609439,1.6180369918097666
328,32900.0,0.018000000000000002,45.91866577148438,98.68446850776672,99.66923660039902,98.73120723784287,464.4542212335393,5.808795267308056
329,33000.0,0.018000000000000002,52.784091567993165,96.61721515655518,99.3753599524498,96.69602654550734,466.12243964878144,4.225143446376961
330,33100.0,0.018000000000000002,46.857916831970215,98.16295546293259,99.817901968956,97.08341984068028,466.68663165782743,7.32915479392513
331,33200.0,0.018000000000000002,45.50261379241943,98.96828013658524,99.87523901462555,99.16602927444677,466.9981433296473,2.5563000580014656
332,33300.0,0.018000000000000002,45.41188129425049,98.28407728672028,99.68268495798111,96.72901191718276,467.4054876909571,6.02545614389831
333,33400.0,0.018000000000000002,44.26018131256104,98.18855732679367,99.75333797931671,97.09616200893173,468.0475165973267,2.807281334064963
334,33500.0,0.018000000000000002,43.58024677276612,98.75064408779144,99.75804096460342,98.4009182193215,468.37778523080095,2.2399019935791604
335,33600.0,0.018000000000000002,43.2310294342041,98.43799328804016,99.8687914609909,97.9677786937554,468.74485993517646,3.393576233225897
336,33700.0,0.018000000000000002,45.07710098266602,98.40602564811707,99.85458379983902,97.67226271895517,469.4321206456376,4.507608920824213
337,33800.0,0.018000000000000002,44.754625968933105,98.60758543014526,99.91311764717102,97.32580147780935,469.91588697576736,2.4421244335217414
338,33900.0,0.018000000000000002,47.81583988189697,97.0372906923294,99.59658658504486,96.68399853035191,470.61214328269494,2.529560762556386
339,34000.0,0.018000000000000002,46.03089443206787,97.69892585277557,99.77129745483398,96.8622391530423,471.2407604354059,8.147701015406387
340,34100.0,0.020000000000000004,42.422803764343264,98.41027760505676,99.88918370008469,97.31524625272172,471.6206235816823,6.429248840602053
341,34200.0,0.020000000000000004,47.14492702484131,97.44123315811157,99.6038174033165,98.34139054750268,473.1811319654147,8.17842081742045
342,34300.0,0.020000000000000004,47.50642288208008,98.06939589977264,99.82584512233734,98.09455360188805,474.4165467549835,5.041409754903409
343,34400.0,0.020000000000000004,43.729128952026365,98.36907488107681,99.87119716405869,98.41940225788592,475.00952199652266,7.149147974044517
344,34500.0,0.020000000000000004,45.45178882598877,98.17951744794846,99.36168110370636,98.33826181849442,475.65592567047577,6.875896485431533
345,34600.0,0.020000000000000004,45.87102153778076,97.98252284526825,99.84601843357086,97.31638876026368,476.0702637911296,5.166470437685374
346,34700.0,0.020000000000000004,42.23214282989502,98.99061584472656,99.83773672580719,98.99352593839993,476.4204350516521,5.549684882207547
347,34800.0,0.020000000000000004,45.719439849853515,98.15227025747299,99.18593436479568,97.97134752314578,477.2783716790345,8.521141890907531
348,34900.0,0.020000000000000004,44.851870460510256,98.40825963020325,99.7119956612587,97.8004439650186,477.86044066597776,6.564724130020463
349,35000.0,0.020000000000000004,42.73524208068848,98.7293154001236,99.65491938591003,98.85374873264091,478.3726594462175,6.651765764353486
350,35100.0,0.020000000000000004,51.12352779388428,96.43289488554001,99.34382629394531,96.44982666239028,479.8582846859013,6.629946104639427
351,35200.0,0.020000000000000004,44.71998931884766,98.20194017887115,99.83974373340607,97.31888818221206,480.4573434734479,3.0709162209370846
352,35300.0,0.020000000000000004,42.91359985351563,98.96406090259552,99.87437182664871,99.24157978944918,480.78431534588253,1.0308651633517498
353,35400.0,0.020000000000000004,44.54956214904785,98.13616466522217,99.50616866350174,96.94562731155476,481.3085745425099,7.882390031826486
354,35500.0,0.020000000000000004,44.73210334777832,97.91410011053085,99.71464443206787,96.02369505510168,482.1282586305073,5.689609015932749
355,35600.0,0.020000000000000004,43.58969657897949,98.3280588388443,99.70948398113251,98.6203263040109,482.6663575634103,2.977984517844198
356,35700.0,0.020000000000000004,41.389449729919434,98.39704930782318,99.84630793333054,98.2546549216355,483.01059433194524,3.0318130467447078
357,35800.0,0.020000000000000004,43.517357940673826,98.33386969566345,99.86605513095856,97.72805322949156,483.59279720959853,4.311749197603186
358,35900.0,0.020000000000000004,43.158211097717285,98.4382084608078,99.89732760190964,97.42244706140431,484.0166749993222,4.65706277934734
359,36000.0,0.020000000000000004,46.24391849517822,97.02593636512756,99.6182969212532,96.58324897071556,484.9581549380504,5.307864599687199
360,36100.0,0.022000000000000006,44.23759815216064,97.62909972667694,99.62348800897598,96.83802896578527,485.7418791998849,3.8180702299448517
361,36200.0,0.022000000000000006,41.53025192260742,98.53605395555496,99.8462553024292,97.22984435477102,486.0560322240573,6.592724442535471
362,36300.0,0.022000000000000006,45.50871696472168,97.44266086816788,99.5378845334053,98.31337198932532,487.44740429198316,5.710159420787863
363,36400.0,0.022000000000000006,46.1419609451294,97.92303323745728,99.84682178497314,97.73798972597218,488.74292639645677,5.79978771182257
364,36500.0,0.022000000000000006,42.183449287414554,98.52372610569,99.78399389982224,98.53376498867901,489.20251897011315,7.471553074120151
365,36600.0,0.022000000000000006,43.33837059020996,98.08611810207367,99.46392667293549,98.22081087744125,489.9008996976641,5.170148048566124
366,36700.0,0.022000000000000006,43.055616264343264,98.08917105197906,99.84796863794327,97.59453455428249,490.30233677992334,4.677807856870774
367,36800.0,0.022000000000000006,40.936942672729494,98.90849804878235,99.7995554804802,98.92493311479816,490.6414495372248,3.8017247872953464
368,36900.0,0.022000000000000006,44.97533081054687,98.0579919219017,99.07679361104965,98.64304339433916,491.4919474773208,8.799259779212942
369,37000.0,0.022000000000000006,43.08141571044922,98.22571450471878,99.69100534915924,97.97831504363302,492.1840938572952,6.3923112737324015
370,37100.0,0.022000000000000006,41.41267250061035,98.78586256504059,99.68792849779129,98.7283979511074,492.5351076794133,5.675605866317272
371,37200.0,0.022000000000000006,48.37725227355957,96.68371516466141,99.54798626899719,96.86771201095527,493.8618638087467,4.730074262338287
372,37300.0,0.022000000000000006,42.44814395904541,98.30001187324524,99.81412255764008,97.2286838287721,494.37658905809695,8.151109537053745
373,37400.0,0.022000000000000006,42.11474346160889,98.91045618057251,99.87511312961578,99.15603210568372,494.7172126219907,6.60152950786884
374,37500.0,0.022000000000000006,41.06499572753906,98.19396144151688,99.6387111544609,97.27083461187321,495.1766890734904,9.201796346470218
375,37600.0,0.022000000000000006,41.59453609466553,98.10533571243286,99.80641061067581,96.67624729458029,495.75414224182884,3.9044352897279606
376,37700.0,0.022000000000000006,40.943417625427244,98.50709038972855,99.65887802839279,98.5975762082301,496.14832251904255,6.582804217261451
377,37800.0,0.022000000000000006,40.14086101531982,98.40585160255432,99.84018421173096,97.70023561746264,496.4500924745571,3.45007676500012
378,37900.0,0.022000000000000006,42.080884819030764,98.33787816762924,99.84064328670502,98.0401651596281,496.991428424848,5.994001990921272
379,38000.0,0.022000000000000006,41.48727886199951,98.57715111970901,99.88220298290253,97.41352046967415,497.41068800757927,5.182176607400759
380,38100.0,0.024000000000000007,43.60816421508789,96.95651024580002,99.72290968894958,96.22937618243297,498.36300063144853,5.383887623557602
381,38200.0,0.024000000000000007,42.70324813842773,97.3987318277359,99.68423789739609,96.89534308540138,499.1541252193616,8.269957333987199
382,38300.0,0.024000000000000007,40.45618045806885,98.52907246351242,99.86996358633041,97.40095971322594,499.4873825247248,3.4182313948212304
383,38400.0,0.024000000000000007,43.75070812225342,97.43444937467575,99.50804996490479,98.53576830178692,500.8209302295165,5.010447149387061
384,38500.0,0.024000000000000007,43.65718463897705,97.86545407772064,99.82925152778625,97.4743432070547,502.0981017391724,7.259913753764592
385,38600.0,0.024000000000000007,41.8834924697876,98.27274531126022,99.87621122598648,98.0507700990733,502.5299970012264,7.512315084604078
386,38700.0,0.024000000000000007,41.624303321838376,98.06540471315384,99.59461963176727,97.80544418864044,503.1365844985386,5.149363723448754
387,38800.0,0.024000000000000007,41.935228233337405,97.84726959466934,99.86837190389633,97.85396682835405,503.4885554060613,4.803059815537359
388,38900.0,0.024000000000000007,39.23723285675049,98.88086605072021,99.81091493368149,99.00344736685261,503.8014220796214,6.87889038390139
389,39000.0,0.024000000000000007,42.52828472137451,98.17596477270126,99.25676691532135,98.07386274720447,504.4170634499303,5.608645727049942
390,39100.0,0.024000000000000007,41.52865592956543,98.3550745844841,99.7306460738182,97.70671783374725,505.0128661103069,3.220769469867073
391,39200.0,0.024000000000000007,40.065458335876464,98.69168335199356,99.64735108613968,98.61815230578728,505.4362587387517,3.7811253142007777
392,39300.0,0.024000000000000007,45.57082019805908,97.18350583314896,99.49819928407669,96.95886375287046,506.89629304242396,4.452519300276936
393,39400.0,0.024000000000000007,40.93836990356445,98.12170797586441,99.85812598466873,97.67432664716195,507.34148650484576,9.063103398116484
394,39500.0,0.024000000000000007,40.78666831970215,98.79973727464676,99.88251459598541,99.03132068284404,507.7472679283696,3.478981428346615
395,39600.0,0.024000000000000007,40.539641494750974,98.07859498262405,99.674753844738,97.13041761132463,508.24300659892526,3.092488128340492
396,39700.0,0.024000000000000007,40.18827362060547,97.76815396547318,99.7174705862999,96.84453546150375,509.4283986215512,4.189810611017976
397,39800.0,0.024000000000000007,39.62860427856445,98.48299908638,99.76679033041,98.6818637880045,509.945791520686,2.869633247667315
398,39900.0,0.024000000000000007,38.3868115234375,98.28834146261215,99.84168273210526,97.93116027614745,510.29962190880144,3.577643190506637
399,40000.0,0.024000000000000007,39.865814666748044,98.3042659163475,99.87859761714935,97.83159601703821,510.69399558582705,3.9177282811830825
400,40100.0,0.02600000000000001,38.52204601287842,98.48274946212769,99.86587250232697,97.29416857336366,511.01760568318224,3.498276779104168
401,40200.0,0.02600000000000001,41.01776786804199,96.96021264791489,99.6708043217659,96.74468777431741,511.58909164058315,6.905813434981425
402,40300.0,0.02600000000000001,39.6237378692627,97.69268137216568,99.72547030448914,97.03687990430154,512.0941405512214,12.207169387933192
403,40400.0,0.02600000000000001,38.00833557128906,98.58692699670792,99.82824313640594,97.056623995303,512.3754283091182,3.535458715019159
404,40500.0,0.02600000000000001,41.00423511505127,97.68403363227844,99.57527524232864,98.83036282839184,513.4606180317227,2.6214022101645527
405,40600.0,0.02600000000000001,41.15863876342773,98.3000972867012,99.82377862930298,97.88255068046999,514.3357204249307,6.243583694674652
406,40700.0,0.02600000000000001,38.686851501464844,98.48270010948181,99.83481425046921,98.40195852283833,514.6452619922052,7.446899830580171
407,40800.0,0.02600000000000001,40.426853065490725,98.12388855218887,99.61121481657028,97.99794817201068,515.0957251731886,3.7146546394426267
408,40900.0,0.02600000000000001,39.794280242919925,98.24725013971329,99.86434638500214,97.58741912764259,515.4033144593683,1.3799566749681216
409,41000.0,0.02600000000000001,38.3544136428833,98.91752618551254,99.74812769889832,99.07251747082097,515.7703746362,4.699985702407354
410,41100.0,0.02600000000000001,40.57609043121338,98.30294692516327,99.32464545965195,98.6269698253327,516.2542828797455,5.562004616148427
